"playerID.1","playerID.2","playerID.3","Total_Salary","Total_AB","Total_OBP"
"bagweje01","burksel01","stewash01",14350000,1679,1.13748175050368
"bagweje01","caseyse01","nevinph01",11125000,1679,1.15435767161709
"bagweje01","coninje01","floydcl01",15000000,1679,1.17301998847114
"bagweje01","ordonma01","vidrojo01",12750000,1679,1.14952005594942
"beltrca01","boonebr01","burksel01",9341667,1679,1.10349230887569
"beltrca01","catalfr01","guerrvl01",7275000,1679,1.13073610913131
"beltrca01","coninje01","kleskry01",9175000,1679,1.13233333001222
"beltrca01","edmonji01","koskico01",7058333,1679,1.13460719594471
"beltrca01","giambja01","grievbe01",7278333,1679,1.21165460935567
"beltrca01","gilesbr02","vidrojo01",10258333,1679,1.13636872415407
"beltrca01","heltoto01","salmoti01",11875000,1679,1.15884029650138
"berkmla01","camermi01","koskico01",4021667,1679,1.14517619099241
"berkmla01","eckstda01","giambja01",4608333,1679,1.26207097877577
"berkmla01","hidalri01","pujolal01",4005000,1679,1.18901339631329
"berkmla01","koskico01","willibe02",12962143,1679,1.18727279746751
"berkmla01","koskico01","youngdm01",4105000,1679,1.14275544015394
"berkmla01","menecfr01","vinafe01",4863333,1679,1.15555120885784
"berkmla01","mientdo01","sweenmi01",5520000,1679,1.19082353650442
"biggicr01","catalfr01","guerrvl01",14600000,1679,1.15058645102798
"biggicr01","edmonji01","koskico01",14383333,1679,1.15445753784138
"biggicr01","giambja01","grievbe01",14603333,1679,1.23150495125234
"boonebr01","burksel01","pierrju01",9131667,1679,1.11937119521827
"boonebr01","catalfr01","ordonma01",7850000,1679,1.14517232543299
"boonebr01","kentje01","millake01",9950000,1679,1.11525302102322
"boonebr01","olerujo01","posadjo01",14000000,1679,1.13609980628752
"burksel01","gonzalu01","vinafe01",14833333,1679,1.15412646595078
"camermi01","nevinph01","ordonma01",8791667,1679,1.12218873331137
"caseyse01","heltoto01","sweenmi01",12950000,1679,1.17471180402294
"caseyse01","nevinph01","palmera01",13625000,1679,1.13782051282051
"catalfr01","coninje01","suzukic01",9516667,1679,1.15888411664025
"catalfr01","gilesbr02","stewash01",10366666,1679,1.16601043526563
"catalfr01","gonzalu01","kentje01",11683333,1679,1.18921373461997
"catalfr01","guerrvl01","pierrju01",7065000,1679,1.14661499547388
"cirilje01","giambja01","vinafe01",13286666,1679,1.19762571167826
"cirilje01","gonzalu01","grievbe01",12433333,1679,1.16513095668025
"coninje01","gonzalu01","nevinph01",9458333,1679,1.20241523590109
"coninje01","kleskry01","pierrju01",8965000,1679,1.14821221635479
"coninje01","koskico01","ordonma01",7050000,1679,1.12963894532125
"delgaca01","koskico01","mientdo01",14165000,1679,1.15634745578107
"eckstda01","floydcl01","grievbe01",8450000,1679,1.11690238982423
"eckstda01","kleskry01","sweenmi01",10950000,1679,1.11296031950621
"eckstda01","koskico01","nixontr01",890000,1679,1.09342933748227
"eckstda01","mientdo01","rolensc01",5915000,1679,1.11977395258581
"edmonji01","koskico01","pierrju01",6848333,1679,1.15048608228728
"floydcl01","posadjo01","stewash01",11733333,1679,1.12322441769475
"giambja01","grievbe01","pierrju01",7068333,1679,1.22753349569824
"gilesbr02","higgibo02","koskico01",12958333,1679,1.13274497004253
"gilesbr02","pierrju01","vidrojo01",10048333,1679,1.15224761049665
"glaustr01","kentje01","posadjo01",11300000,1679,1.09914160354324
"glaustr01","koskico01","ramirma02",14600000,1679,1.13416587968256
"glaustr01","loducpa01","vinafe01",5813333,1679,1.0973954929936
"gonzalu01","guerrvl01","menecfr01",11058333,1679,1.17431626107321
"gracema01","olerujo01","vinafe01",14033333,1679,1.14367250476474
"grievbe01","guerrvl01","kleskry01",14500000,1679,1.13351868351908
"guerrvl01","millake01","vinafe01",11033333,1679,1.10740955260964
"heltoto01","pierrju01","salmoti01",11665000,1679,1.17471918284395
"kleskry01","millake01","suzukic01",12116667,1679,1.1392213025681
"mientdo01","nevinph01","pujolal01",2040000,1679,1.17736494543204
"millake01","pujolal01","stewash01",3083333,1679,1.14776050862011
"nevinph01","ordonma01","youngdm01",8875000,1679,1.1197679824729
"nixontr01","pujolal01","rolensc01",6090000,1679,1.15761270858555
"abreubo01","aloumo01","berkmla01",10538000,1678,1.21956765828036
"abreubo01","cirilje01","koskico01",10133000,1678,1.11966400478053
"abreubo01","edmonji01","pujolal01",11516333,1678,1.20664304009341
"abreubo01","floydcl01","nixontr01",10873000,1678,1.15936859759422
"alomaro01","aloumo01","pujolal01",13200000,1678,1.21350281269551
"alomaro01","beltrca01","vidrojo01",10675000,1678,1.14747855197617
"alomaro01","catalfr01","stewash01",10783333,1678,1.17712026308773
"alomaro01","higgibo02","koskico01",13375000,1678,1.14385479786463
"alomaro01","pierrju01","vidrojo01",10465000,1678,1.16335743831875
"aloumo01","berkmla01","glaustr01",6805000,1678,1.19333338760753
"aloumo01","boonebr01","grievbe01",11250000,1678,1.1405889287788
"aurilri01","eckstda01","loducpa01",3680000,1678,1.0972837923591
"aurilri01","edmonji01","grievbe01",12333333,1678,1.15147579676883
"aurilri01","millake01","ordonma01",7700000,1678,1.12406215768544
"bagweje01","coninje01","rolensc01",15000000,1678,1.16176704559042
"bagweje01","kentje01","menecfr01",12725000,1678,1.13543806548609
"bagweje01","mientdo01","nixontr01",7105000,1678,1.16046654368779
"beltrca01","berkmla01","posadjo01",4780000,1678,1.15518714601959
"beltrca01","caseyse01","cirilje01",8275000,1678,1.0954476794683
"beltrca01","giambja01","higgibo02",9853333,1678,1.20628625294435
"beltrca01","menecfr01","pujolal01",850000,1678,1.13395611145499
"beltrca01","nevinph01","sheffga01",11966667,1678,1.16759373729397
"beltrca01","nixontr01","thomeji01",8690000,1678,1.15484209893137
"berkmla01","biggicr01","posadjo01",12105000,1678,1.17503748791626
"berkmla01","floydcl01","nevinph01",7430000,1678,1.20756022517308
"berkmla01","grievbe01","sweenmi01",8055000,1678,1.17669903086212
"berkmla01","martied01","vinafe01",10138333,1678,1.21026347406775
"berkmla01","mclemma01","suzukic01",7971667,1678,1.19600146844647
"berkmla01","pierrju01","posadjo01",4570000,1678,1.17106603236216
"biggicr01","menecfr01","pujolal01",8175000,1678,1.15380645335166
"bondsba01","koskico01","stewash01",12783333,1678,1.24821594447068
"boonebr01","coninje01","zeileto01",13083333,1678,1.11776319241479
"boonebr01","giambja01","nixontr01",7743333,1678,1.2255584570442
"boonebr01","hidalri01","mientdo01",6965000,1678,1.11466211858198
"burksel01","guerrvl01","stewash01",13850000,1678,1.11704139108259
"camermi01","gilesbr02","koskico01",11050000,1678,1.11850446371341
"caseyse01","cirilje01","pierrju01",8065000,1678,1.11132656581087
"caseyse01","floydcl01","pujolal01",8700000,1678,1.16151773622362
"caseyse01","guerrvl01","nevinph01",10625000,1678,1.133917312196
"caseyse01","kentje01","kleskry01",14750000,1678,1.12231303179579
"cirilje01","glaustr01","koskico01",6400000,1678,1.0934297341077
"cirilje01","kentje01","mientdo01",11065000,1678,1.11993690731434
"coninje01","eckstda01","jonesch06",13533333,1678,1.16784487482901
"coninje01","eckstda01","olerujo01",9900000,1678,1.14214150711704
"coninje01","floydcl01","guerrvl01",14500000,1678,1.15257962905006
"eckstda01","floydcl01","higgibo02",11025000,1678,1.11153403341291
"eckstda01","giambja01","gilesbr02",11636666,1678,1.23539925149677
"eckstda01","grievbe01","rolensc01",8450000,1678,1.10564944694351
"edmonji01","glaustr01","pujolal01",7783333,1678,1.18040876942058
"edmonji01","kleskry01","stewash01",14266666,1678,1.16528687914426
"edmonji01","suzukic01","vidrojo01",14500000,1678,1.16219595466074
"floydcl01","glaustr01","nixontr01",7140000,1678,1.13313432692139
"giambja01","higgibo02","pierrju01",9643333,1678,1.22216513928692
"gilesbr02","hidalri01","pujolal01",11033333,1678,1.16234166903429
"gilesbr02","koskico01","youngdm01",11133333,1678,1.11608371287494
"gilesbr02","menecfr01","vinafe01",11891666,1678,1.12887948157884
"gilesbr02","mientdo01","sweenmi01",12548333,1678,1.16415180922542
"glaustr01","greensh01","menecfr01",13641667,1678,1.10825254023536
"glaustr01","sweenmi01","zeileto01",13083333,1678,1.10071827131741
"gonzalu01","gracema01","ordonma01",11583333,1678,1.19596111301386
"gonzalu01","mientdo01","thomeji01",12923333,1678,1.23130196654297
"gracema01","koskico01","stewash01",5483333,1678,1.11902526872422
"grievbe01","mientdo01","ordonma01",6715000,1678,1.14055855287986
"grievbe01","nevinph01","pujolal01",4575000,1678,1.16324043978974
"guerrvl01","ordonma01","vidrojo01",12250000,1678,1.12907969652833
"heltoto01","kentje01","posadjo01",15000000,1678,1.16356464138415
"heltoto01","loducpa01","vinafe01",9513333,1678,1.16181853083452
"henderi01","kentje01","suzukic01",11966667,1678,1.11631566105846
"hidalri01","kentje01","sweenmi01",14500000,1678,1.09908025749033
"hidalri01","stewash01","thomeji01",13558333,1678,1.14302711545354
"koskico01","pujolal01","thomeji01",8375000,1678,1.181207562873
"loducpa01","suzukic01","thomeji01",13771667,1678,1.17116131399989
"menecfr01","pierrju01","pujolal01",640000,1678,1.14983499779756
"mientdo01","nixontr01","palmera01",9605000,1678,1.14392938489121
"nevinph01","pierrju01","sheffga01",11756667,1678,1.18347262363654
"nixontr01","pierrju01","thomeji01",8480000,1678,1.17072098527394
"posadjo01","rolensc01","stewash01",11733333,1678,1.11197147481402
"abreubo01","berkmla01","hidalri01",8788000,1677,1.17951634244124
"abreubo01","mientdo01","nevinph01",6823000,1677,1.16786789155998
"abreubo01","millake01","stewash01",7866333,1677,1.13826345474805
"abreubo01","nixontr01","rolensc01",10873000,1677,1.14811565471349
"alomaro01","camermi01","koskico01",11466667,1677,1.12961429153551
"alomaro01","eckstda01","giambja01",12053333,1677,1.24650907931887
"alomaro01","hidalri01","pujolal01",11450000,1677,1.17345149685639
"alomaro01","koskico01","youngdm01",11550000,1677,1.12719354069704
"alomaro01","menecfr01","vinafe01",12308333,1677,1.13998930940094
"alomaro01","mientdo01","sweenmi01",12965000,1677,1.17526163704752
"aloumo01","aurilri01","cirilje01",13350000,1677,1.12877641987551
"aloumo01","berkmla01","heltoto01",10505000,1677,1.25775642544844
"aloumo01","boonebr01","higgibo02",13825000,1677,1.13522057236748
"aloumo01","caseyse01","vinafe01",12583333,1677,1.12153980864193
"aloumo01","coninje01","stewash01",10433333,1677,1.15295265747884
"aloumo01","gilesbr02","glaustr01",13833333,1677,1.16666166032853
"aurilri01","edmonji01","higgibo02",14908333,1677,1.14610744035751
"aurilri01","floydcl01","vidrojo01",11250000,1677,1.12882221591149
"bagweje01","beltrca01","loducpa01",7155000,1677,1.1333278920982
"bagweje01","berkmla01","edmonji01",13138333,1677,1.23793626592803
"bagweje01","biggicr01","loducpa01",14480000,1677,1.15317823399487
"bagweje01","grievbe01","nixontr01",9640000,1677,1.14634203804548
"bagweje01","loducpa01","pierrju01",6945000,1677,1.14920677844077
"bagweje01","nevinph01","zeileto01",14958333,1677,1.14478717675247
"bagweje01","ordonma01","posadjo01",14300000,1677,1.14166675053593
"beltrca01","camermi01","giambja01",7945000,1677,1.19204574661523
"beltrca01","giambja01","youngdm01",8028333,1677,1.18962499577676
"beltrca01","gilesbr02","posadjo01",11808333,1677,1.12851541874059
"beltrca01","loducpa01","palmera01",9655000,1677,1.11679073330162
"beltrca01","martied01","pujolal01",6125000,1677,1.1886683766649
"berkmla01","cirilje01","olerujo01",11855000,1677,1.19551506324505
"berkmla01","coninje01","gilesbr02",10638333,1677,1.21981668350922
"berkmla01","glaustr01","hidalri01",5055000,1677,1.15328207176841
"berkmla01","higgibo02","sweenmi01",10630000,1677,1.17133067445079
"berkmla01","kleskry01","koskico01",6355000,1677,1.17634062891154
"berkmla01","loducpa01","stewash01",2718333,1677,1.17483358609043
"berkmla01","nevinph01","rolensc01",7430000,1677,1.19630728229236
"biggicr01","martied01","pujolal01",13450000,1677,1.20851871856157
"boonebr01","grievbe01","hidalri01",9500000,1677,1.10053761293968
"burksel01","nevinph01","suzukic01",12958334,1677,1.13822394130124
"camermi01","cirilje01","gonzalu01",13100000,1677,1.14552209393982
"camermi01","eckstda01","floydcl01",9116667,1677,1.0972935270838
"camermi01","giambja01","pierrju01",7735000,1677,1.20792463295781
"caseyse01","gonzalu01","nixontr01",8223333,1677,1.17401458190932
"caseyse01","pujolal01","rolensc01",8700000,1677,1.15026479334289
"cirilje01","gonzalu01","youngdm01",13183333,1677,1.14310134310134
"cirilje01","grievbe01","kentje01",13600000,1677,1.10581240167204
"cirilje01","heltoto01","koskico01",10100000,1677,1.15785277194861
"cirilje01","pujolal01","sweenmi01",10050000,1677,1.14107503578185
"clarkto02","gonzalu01","stewash01",11479166,1677,1.17387707332822
"coninje01","guerrvl01","rolensc01",14500000,1677,1.14132668616933
"coninje01","kentje01","nevinph01",10625000,1677,1.14309668089288
"eckstda01","floydcl01","youngdm01",9200000,1677,1.09487277624533
"eckstda01","gonzalu01","vidrojo01",7533333,1677,1.15402009715179
"eckstda01","higgibo02","rolensc01",11025000,1677,1.10028109053219
"edmonji01","heltoto01","pujolal01",11483333,1677,1.24483180726149
"edmonji01","nevinph01","vinafe01",12291666,1677,1.15465767940445
"floydcl01","gilesbr02","nevinph01",14458333,1677,1.18088849789408
"floydcl01","heltoto01","nixontr01",10840000,1677,1.1975573647623
"giambja01","pierrju01","youngdm01",7818333,1677,1.20550388211933
"gilesbr02","mclemma01","suzukic01",15000000,1677,1.16932974116747
"gilesbr02","pierrju01","posadjo01",11598333,1677,1.14439430508316
"glaustr01","mientdo01","nevinph01",3090000,1677,1.14163362088715
"glaustr01","millake01","stewash01",4133333,1677,1.11202918407522
"glaustr01","nixontr01","rolensc01",7140000,1677,1.12188138404066
"gonzalu01","lawtoma02","suzukic01",14400000,1677,1.2064392146136
"grievbe01","nixontr01","palmera01",12140000,1677,1.12980487924891
"guerrvl01","kentje01","menecfr01",12225000,1677,1.114997706065
"guerrvl01","mientdo01","nixontr01",6605000,1677,1.1400261842667
"hidalri01","olerujo01","ordonma01",13950000,1677,1.13851793543878
"higgibo02","mientdo01","ordonma01",9290000,1677,1.13519019646854
"higgibo02","nevinph01","pujolal01",7150000,1677,1.15787208337841
"jonesch06","koskico01","mientdo01",10848333,1677,1.17556030995054
"kleskry01","nevinph01","ordonma01",11125000,1677,1.1533531712305
"koskico01","mientdo01","olerujo01",7215000,1677,1.14985694223857
"koskico01","salmoti01","stewash01",8983333,1677,1.0980438274311
"kotsama01","stewash01","vinafe01",8641666,1677,1.09369624235959
"loducpa01","palmera01","pierrju01",9445000,1677,1.1326696196442
"loducpa01","sosasa01","stewash01",14913333,1677,1.18201312359084
"martied01","pierrju01","pujolal01",5915000,1677,1.20454726300747
"nevinph01","olerujo01","sweenmi01",13325000,1677,1.16300996253979
"pujolal01","venturo01","vinafe01",12533333,1677,1.1184202055875
"abreubo01","beltrca01","menecfr01",5633000,1676,1.12445905758294
"abreubo01","biggicr01","menecfr01",12958000,1676,1.14430939947961
"abreubo01","caseyse01","floydcl01",13483000,1676,1.15202068235156
"abreubo01","edmonji01","glaustr01",12566333,1676,1.17091171554853
"abreubo01","grievbe01","nevinph01",9358000,1676,1.15374338591768
"abreubo01","koskico01","thomeji01",13158000,1676,1.17171050900095
"abreubo01","menecfr01","pierrju01",5423000,1676,1.14033794392551
"alomaro01","aloumo01","glaustr01",14250000,1676,1.17777148815063
"alomaro01","beltrca01","posadjo01",12225000,1676,1.13962524656269
"alomaro01","berkmla01","coninje01",11055000,1676,1.23092651133132
"alomaro01","floydcl01","nevinph01",14875000,1676,1.19199832571618
"alomaro01","pierrju01","posadjo01",12015000,1676,1.15550413290526
"aloumo01","beltrca01","nevinph01",7300000,1676,1.14598720018854
"aloumo01","biggicr01","nevinph01",14625000,1676,1.16583754208521
"aloumo01","boonebr01","camermi01",11916667,1676,1.12098006603836
"aloumo01","boonebr01","youngdm01",12000000,1676,1.11855931519989
"aloumo01","menecfr01","suzukic01",11141667,1676,1.1460362328696
"aloumo01","nevinph01","pierrju01",7090000,1676,1.16186608653111
"aurilri01","berkmla01","catalfr01",4405000,1676,1.19042665534789
"aurilri01","camermi01","edmonji01",13000000,1676,1.13186693402839
"aurilri01","edmonji01","youngdm01",13083333,1676,1.12944618318992
"aurilri01","mclemma01","vinafe01",9583333,1676,1.10972518392858
"aurilri01","rolensc01","vidrojo01",11250000,1676,1.11756927303077
"bagweje01","caseyse01","mientdo01",9715000,1676,1.15311862844514
"bagweje01","higgibo02","nixontr01",12215000,1676,1.14097368163416
"bagweje01","pujolal01","vidrojo01",9200000,1676,1.17096289968734
"beltrca01","caseyse01","thomeji01",11300000,1676,1.14749418368872
"beltrca01","clarkto02","vinafe01",9220833,1676,1.09316596769953
"beltrca01","coninje01","nixontr01",3815000,1676,1.12471632511754
"beltrca01","edmonji01","sweenmi01",11758333,1676,1.14652117307398
"beltrca01","glaustr01","menecfr01",1900000,1676,1.09822478691011
"beltrca01","guerrvl01","loducpa01",6655000,1676,1.11288753267711
"beltrca01","koskico01","walkela01",12891667,1676,1.1736442758253
"berkmla01","bondsba01","boonebr01",13855000,1676,1.31755557282602
"berkmla01","boonebr01","gracema01",6555000,1676,1.18836489707955
"berkmla01","camermi01","sweenmi01",8721667,1676,1.15709016812168
"berkmla01","daubabr01","suzukic01",6371667,1676,1.16202241912289
"berkmla01","edmonji01","guerrvl01",12638333,1676,1.21749590650694
"berkmla01","heltoto01","hidalri01",8755000,1676,1.21770510960932
"berkmla01","sweenmi01","youngdm01",8805000,1676,1.15466941728321
"biggicr01","coninje01","nixontr01",11140000,1676,1.14456666701421
"biggicr01","glaustr01","menecfr01",9225000,1676,1.11807512880678
"biggicr01","guerrvl01","loducpa01",13980000,1676,1.13273787457378
"boonebr01","caseyse01","giambja01",10353333,1676,1.21821054180154
"boonebr01","catalfr01","pujolal01",4300000,1676,1.16661516917091
"boonebr01","eckstda01","menecfr01",3675000,1676,1.09589669750148
"boonebr01","hidalri01","higgibo02",12075000,1676,1.09516925652836
"boonebr01","loducpa01","ordonma01",7230000,1676,1.12732374897879
"camermi01","mientdo01","ordonma01",7381667,1676,1.12094969013942
"camermi01","nevinph01","pujolal01",5241667,1676,1.1436315770493
"caseyse01","floydcl01","glaustr01",9750000,1676,1.12578641167873
"caseyse01","mientdo01","palmera01",12215000,1676,1.13658146964856
"caseyse01","pierrju01","thomeji01",11090000,1676,1.16337307003129
"catalfr01","eckstda01","vinafe01",5383333,1676,1.10295070263466
"cirilje01","floydcl01","ordonma01",14100000,1676,1.13512983754064
"cirilje01","pierrju01","zeileto01",11898333,1676,1.10175607094626
"clarkto02","pierrju01","vinafe01",9010833,1676,1.10904485404211
"coninje01","gonzalu01","mientdo01",8048333,1676,1.20117619272914
"coninje01","hidalri01","stewash01",8683333,1676,1.11290134163971
"coninje01","koskico01","pujolal01",3500000,1676,1.15108178905917
"coninje01","loducpa01","suzukic01",8896667,1676,1.14103554018606
"coninje01","nixontr01","pierrju01",3605000,1676,1.14059521146011
"coninje01","ordonma01","sweenmi01",11750000,1676,1.14155292245051
"drewjd01","gonzalu01","suzukic01",13250000,1676,1.22367918185357
"eckstda01","nixontr01","sweenmi01",5590000,1676,1.10534331461153
"edmonji01","pierrju01","sweenmi01",11548333,1676,1.16240005941655
"floydcl01","gonzalu01","hidalri01",13833333,1676,1.17389645799526
"floydcl01","koskico01","sweenmi01",10800000,1676,1.12561219451642
"floydcl01","pujolal01","zeileto01",12533333,1676,1.15194724135901
"gilesbr02","glaustr01","hidalri01",12083333,1676,1.12661034448941
"gilesbr02","kleskry01","koskico01",13383333,1676,1.14966890163254
"gilesbr02","loducpa01","stewash01",9746666,1676,1.14816185881143
"gilesbr02","nevinph01","rolensc01",14458333,1676,1.16963555501336
"glaustr01","grievbe01","nevinph01",5625000,1676,1.12750911524485
"glaustr01","koskico01","thomeji01",9425000,1676,1.14547623832812
"glaustr01","menecfr01","pierrju01",1690000,1676,1.11410367325268
"gonzalu01","kentje01","loducpa01",11063333,1676,1.17136515816578
"gracema01","kentje01","ordonma01",12750000,1676,1.13664255800565
"grievbe01","guerrvl01","nixontr01",9140000,1676,1.1259016786244
"grievbe01","higgibo02","ordonma01",11825000,1676,1.12106569082623
"grievbe01","jonesch06","koskico01",13383333,1676,1.16143580430824
"grievbe01","koskico01","olerujo01",9750000,1676,1.13573243659627
"guerrvl01","loducpa01","pierrju01",6445000,1676,1.12876641901968
"guerrvl01","nevinph01","zeileto01",14458333,1676,1.12434681733139
"guerrvl01","ordonma01","posadjo01",13800000,1676,1.12122639111485
"heltoto01","mientdo01","nevinph01",6790000,1676,1.20605665872807
"heltoto01","millake01","stewash01",7833333,1676,1.17645222191614
"heltoto01","nixontr01","rolensc01",10840000,1676,1.18630442188158
"higgibo02","nixontr01","palmera01",14715000,1676,1.12443652283759
"kentje01","mientdo01","thomeji01",14090000,1676,1.17198341153476
"koskico01","pierrju01","walkela01",12681667,1676,1.18952316216788
"mientdo01","ordonma01","youngdm01",7465000,1676,1.11852893930095
"millake01","nixontr01","suzukic01",6756667,1676,1.13160429767342
"nevinph01","pujolal01","willibe02",14182143,1676,1.18572818352439
"nevinph01","pujolal01","youngdm01",5325000,1676,1.14121082621083
"palmera01","pujolal01","vidrojo01",11700000,1676,1.15442574089077
"sweenmi01","vidrojo01","vinafe01",11833333,1676,1.10114290423614
"abreubo01","beltrca01","martied01",10908000,1675,1.17917132279285
"abreubo01","caseyse01","rolensc01",13483000,1675,1.14076773947084
"abreubo01","cirilje01","sweenmi01",14833000,1675,1.1315779819098
"abreubo01","higgibo02","nevinph01",11933000,1675,1.14837502950636
"abreubo01","martied01","pierrju01",10698000,1675,1.19505020913542
"alomaro01","glaustr01","hidalri01",12500000,1675,1.13772017231151
"alomaro01","kleskry01","koskico01",13800000,1675,1.16077872945464
"alomaro01","loducpa01","stewash01",10163333,1675,1.15927168663353
"alomaro01","nevinph01","rolensc01",14875000,1675,1.18074538283546
"aloumo01","bagweje01","koskico01",12050000,1675,1.15545426238592
"aloumo01","koskico01","palmera01",14550000,1675,1.13891710358935
"aloumo01","olerujo01","pujolal01",12150000,1675,1.20001209501583
"aurilri01","catalfr01","gilesbr02",11433333,1675,1.16375492806889
"aurilri01","floydcl01","posadjo01",12800000,1675,1.12096891049801
"aurilri01","millake01","pujolal01",4150000,1675,1.14550500142337
"bagweje01","camermi01","nixontr01",10306667,1675,1.12673317530505
"bagweje01","caseyse01","grievbe01",12250000,1675,1.13899412280283
"bagweje01","nixontr01","youngdm01",10390000,1675,1.12431242446658
"beltrca01","bondsba01","eckstda01",10925000,1675,1.23229600888691
"beltrca01","eckstda01","gracema01",3625000,1675,1.10310533314044
"beltrca01","giambja01","kleskry01",10278333,1675,1.22321018453436
"beltrca01","glaustr01","martied01",7175000,1675,1.15293705212002
"beltrca01","gonzalu01","millake01",5958333,1675,1.16460629862692
"beltrca01","heltoto01","menecfr01",5600000,1675,1.16264782475102
"beltrca01","hidalri01","nevinph01",5550000,1675,1.10593588434942
"beltrca01","jonesch06","vidrojo01",13258333,1675,1.15969120200846
"beltrca01","mientdo01","sheffga01",10556667,1675,1.16635469412202
"beltrca01","olerujo01","vidrojo01",9625000,1675,1.13398783429649
"berkmla01","boonebr01","salmoti01",10055000,1675,1.16738345578643
"berkmla01","floydcl01","mientdo01",6020000,1675,1.20632118200113
"berkmla01","kotsama01","suzukic01",8096667,1675,1.17771701968074
"berkmla01","olerujo01","thomeji01",14880000,1675,1.24756156746547
"biggicr01","eckstda01","gracema01",10950000,1675,1.12295567503711
"biggicr01","glaustr01","martied01",14500000,1675,1.17278739401668
"biggicr01","gonzalu01","millake01",13283333,1675,1.18445664052359
"biggicr01","heltoto01","menecfr01",12925000,1675,1.18249816664769
"biggicr01","hidalri01","nevinph01",12875000,1675,1.12578622624609
"bondsba01","eckstda01","pierrju01",10715000,1675,1.24817489522948
"boonebr01","cirilje01","coninje01",11100000,1675,1.12238863233434
"boonebr01","eckstda01","martied01",8950000,1675,1.15060896271139
"boonebr01","gilesbr02","gracema01",13583333,1675,1.16169316980055
"camermi01","grievbe01","ordonma01",9916667,1675,1.10682518449712
"camermi01","nixontr01","palmera01",12806667,1675,1.11019601650847
"caseyse01","floydcl01","heltoto01",13450000,1675,1.19020944951965
"caseyse01","glaustr01","rolensc01",9750000,1675,1.11453346879801
"caseyse01","grievbe01","palmera01",14750000,1675,1.12245696400626
"caseyse01","guerrvl01","mientdo01",9215000,1675,1.13267826902405
"caseyse01","kentje01","nixontr01",9390000,1675,1.11469602690111
"catalfr01","giambja01","suzukic01",10620000,1675,1.2497609711624
"catalfr01","jonesch06","stewash01",13366666,1675,1.18933291312001
"catalfr01","olerujo01","stewash01",9733333,1675,1.16362954540804
"cirilje01","glaustr01","sweenmi01",11100000,1675,1.10534371123697
"cirilje01","ordonma01","rolensc01",14100000,1675,1.12387689465991
"clarkto02","kentje01","stewash01",12645833,1675,1.11455851832001
"coninje01","giambja01","vinafe01",11436666,1675,1.21954644208484
"coninje01","gonzalu01","grievbe01",10583333,1675,1.18705168708684
"daubabr01","gilesbr02","suzukic01",13400000,1675,1.13535069184389
"eckstda01","edmonji01","ordonma01",10283333,1675,1.14667255886951
"eckstda01","floydcl01","kleskry01",11450000,1675,1.12845796500293
"eckstda01","gonzalu01","posadjo01",9083333,1675,1.14616679173831
"eckstda01","gracema01","pierrju01",3415000,1675,1.11898421948302
"eckstda01","kentje01","vidrojo01",8700000,1675,1.09470154214358
"eckstda01","piazzmi01","pujolal01",13971429,1675,1.14184538814556
"edmonji01","glaustr01","heltoto01",12533333,1675,1.20910048271661
"edmonji01","nixontr01","stewash01",8906666,1675,1.15766987424958
"giambja01","gonzalu01","nevinph01",10561666,1675,1.29329209042324
"giambja01","kleskry01","pierrju01",10068333,1675,1.23908907087694
"giambja01","koskico01","ordonma01",8153333,1675,1.22051579984339
"glaustr01","higgibo02","nevinph01",8200000,1675,1.12214075883353
"glaustr01","martied01","pierrju01",6965000,1675,1.16881593846259
"glaustr01","pujolal01","walkela01",13616667,1675,1.21944584930118
"gonzalu01","gracema01","pujolal01",8033333,1675,1.21740395675178
"gonzalu01","hidalri01","rolensc01",13833333,1675,1.16264351511453
"gonzalu01","millake01","pierrju01",5748333,1675,1.18048518496949
"gonzalu01","nixontr01","zeileto01",12056666,1675,1.16444408704471
"gracema01","stewash01","sweenmi01",10183333,1675,1.13093924585349
"grievbe01","heltoto01","nevinph01",9325000,1675,1.19193215308577
"grievbe01","mientdo01","pujolal01",3165000,1675,1.16200139661779
"grievbe01","ordonma01","youngdm01",10000000,1675,1.10440443365865
"guerrvl01","higgibo02","nixontr01",11715000,1675,1.12053332221308
"guerrvl01","pujolal01","vidrojo01",8700000,1675,1.15052254026626
"heltoto01","koskico01","thomeji01",13125000,1675,1.20989927616903
"heltoto01","menecfr01","pierrju01",5390000,1675,1.17852671109359
"hidalri01","menecfr01","suzukic01",9391667,1675,1.10598491703048
"hidalri01","nevinph01","pierrju01",5340000,1675,1.12181477069199
"higgibo02","koskico01","olerujo01",12325000,1675,1.13036408018494
"jeterde01","menecfr01","pujolal01",13025000,1675,1.14904481190633
"jonesch06","pierrju01","vidrojo01",13048333,1675,1.17557008835103
"koskico01","rolensc01","sweenmi01",10800000,1675,1.11435925163569
"mientdo01","pierrju01","sheffga01",10346667,1675,1.18223358046459
"nixontr01","palmera01","youngdm01",12890000,1675,1.10777526567
"olerujo01","pierrju01","vidrojo01",9415000,1675,1.14986672063906
"pujolal01","rolensc01","zeileto01",12533333,1675,1.14069429847828
"pujolal01","sweenmi01","thomeji01",13075000,1675,1.19312154000227
"abreubo01","bagweje01","vidrojo01",13983000,1674,1.16146584581529
"abreubo01","boonebr01","catalfr01",9083000,1674,1.15711811529886
"abreubo01","camermi01","nevinph01",10024667,1674,1.13413452317724
